"song" "line" "artist"
"432" "A Screw (Holy Money) (Mix)" "Open your mouth" "Swans"
"433" "A Screw (Holy Money) (Mix)" "Here's your money" "Swans"
"434" "A Screw (Holy Money) (Mix)" "Open your mouth" "Swans"
"435" "A Screw (Holy Money) (Mix)" "Here's your money" "Swans"
"436" "A Screw (Holy Money) (Mix)" "Open your mouth" "Swans"
"437" "A Screw (Holy Money) (Mix)" "Here's your money" "Swans"
"438" "A Screw (Holy Money) (Mix)" "Here's your money" "Swans"
"439" "A Screw (Holy Money) (Mix)" "Here's your money" "Swans"
"440" "A Screw (Holy Money) (Mix)" "Open your mouth" "Swans"
"441" "A Screw (Holy Money) (Mix)" "Keep your head on the ground" "Swans"
"442" "A Screw (Holy Money) (Mix)" "Keep your head on the ground" "Swans"
"443" "A Screw (Holy Money) (Mix)" "Move it around" "Swans"
"444" "A Screw (Holy Money) (Mix)" "Move it around" "Swans"
"445" "A Screw (Holy Money) (Mix)" "Cry" "Swans"
"446" "A Screw (Holy Money) (Mix)" "Cry" "Swans"
"447" "A Screw (Holy Money) (Mix)" "Cry" "Swans"
"448" "A Screw (Holy Money) (Mix)" "Cry" "Swans"
"449" "A Screw (Holy Money) (Mix)" "Open your mouth" "Swans"
"450" "A Screw (Holy Money) (Mix)" "Here's your money" "Swans"
"451" "A Screw (Holy Money) (Mix)" "Open your mouth" "Swans"
"452" "A Screw (Holy Money) (Mix)" "Here's your money" "Swans"
"453" "A Screw (Holy Money) (Mix)" "Here's your money" "Swans"
"454" "A Screw (Holy Money) (Mix)" "Here's your money" "Swans"
"455" "A Screw (Holy Money)" "Keep your head on the ground" "Swans"
"456" "A Screw (Holy Money)" "Keep your head on the ground" "Swans"
"457" "A Screw (Holy Money)" "Push your ass up" "Swans"
"458" "A Screw (Holy Money)" "Push your ass up" "Swans"
"459" "A Screw (Holy Money)" "Move it around" "Swans"
"460" "A Screw (Holy Money)" "Move it around" "Swans"
"461" "A Screw (Holy Money)" "Move it around" "Swans"
"462" "A Screw (Holy Money)" "Move it around (Open your mouth)" "Swans"
"463" "A Screw (Holy Money)" "Cry (Here's your money)" "Swans"
"464" "A Screw (Holy Money)" "Cry (Here's your money)" "Swans"
"465" "A Screw (Holy Money)" "Open your mouth (Here's your money)" "Swans"
"466" "A Screw (Holy Money)" "Open your mouth (Here's your money)" "Swans"
"467" "A Screw (Holy Money)" "Open your mouth (Here's your money)" "Swans"
"468" "A Screw (Holy Money)" "(Here's your money)" "Swans"
"469" "A Screw (Holy Money)" "(Here's your money)" "Swans"
"470" "A Screw (Holy Money)" "(Here's your money)" "Swans"
"471" "A Screw (Holy Money)" "(Here's your money)" "Swans"
"472" "A Screw (Holy Money)" "(Here's your money)" "Swans"
"473" "A Screw (Holy Money)" "(Here's your money)" "Swans"
"474" "A Screw (Holy Money)" "Open your mouth" "Swans"
"475" "A Screw (Holy Money)" "Here's your money" "Swans"
"476" "A Screw (Holy Money)" "Open your mouth" "Swans"
"477" "A Screw (Holy Money)" "Here's your money" "Swans"
"478" "A Screw (Holy Money)" "Here's your money" "Swans"
"479" "A Screw (Holy Money)" "This is yours" "Swans"
"480" "A Screw (Holy Money)" "This is yours" "Swans"
"481" "A Screw (Holy Money)" "Here's your money" "Swans"
"482" "A Screw (Holy Money)" "Here's your money" "Swans"
"483" "A Screw (Holy Money)" "Open your mouth" "Swans"
"484" "A Screw (Holy Money)" "Open your mouth" "Swans"
"485" "A Screw (Holy Money)" "This is yours" "Swans"
"486" "A Screw (Holy Money)" "This is yours" "Swans"
"487" "A Screw (Holy Money)" "Open your mouth" "Swans"
"488" "A Screw (Holy Money)" "Open your mouth" "Swans"
"489" "A Screw (Holy Money)" "Here's your money" "Swans"
"490" "A Screw (Holy Money)" "Open your mouth" "Swans"
"491" "A Screw (Holy Money)" "Here's your money" "Swans"
"492" "A Screw (Holy Money)" "Open your mouth" "Swans"
"493" "A Screw (Holy Money)" "Here's your money" "Swans"
"494" "A Screw (Holy Money)" "Here's your money" "Swans"
"495" "A Screw (Holy Money)" "Here's your money" "Swans"
"496" "A Screw (Holy Money)" "Open your mouth" "Swans"
"497" "A Screw (Holy Money)" "Keep your head on the ground" "Swans"
"498" "A Screw (Holy Money)" "Keep your head on the ground" "Swans"
"499" "A Screw (Holy Money)" "Move it around" "Swans"
"500" "A Screw (Holy Money)" "Move it around" "Swans"
"501" "A Screw (Holy Money)" "Cry" "Swans"
"502" "A Screw (Holy Money)" "Cry" "Swans"
"503" "A Screw (Holy Money)" "Cry" "Swans"
"504" "A Screw (Holy Money)" "Cry" "Swans"
"505" "A Screw (Holy Money)" "Open your mouth" "Swans"
"506" "A Screw (Holy Money)" "Here's your money" "Swans"
"507" "A Screw (Holy Money)" "Open your mouth" "Swans"
"508" "A Screw (Holy Money)" "Here's your money" "Swans"
"509" "A Screw (Holy Money)" "Here's your money" "Swans"
"510" "A Screw (Holy Money)" "Here's your money" "Swans"
"511" "You Fucking People Make Me Sick" "Now, diamonds are falling" "Swans"
"512" "You Fucking People Make Me Sick" "Through a new wound in the sky" "Swans"
"513" "You Fucking People Make Me Sick" "Obsessions, pink children" "Swans"
"514" "You Fucking People Make Me Sick" "They are laid out in a line" "Swans"
"515" "You Fucking People Make Me Sick" "They are screaming, they are polluting" "Swans"
"516" "You Fucking People Make Me Sick" "They are demanding their life" "Swans"
"517" "You Fucking People Make Me Sick" "These wrong feelings, they are calling" "Swans"
"518" "You Fucking People Make Me Sick" "The red leper of time" "Swans"
"519" "You Fucking People Make Me Sick" "I love you (I love you)" "Swans"
"520" "You Fucking People Make Me Sick" "I need you (I need you)" "Swans"
"521" "You Fucking People Make Me Sick" "Oh, show me (Oh, show me)" "Swans"
"522" "You Fucking People Make Me Sick" "How to shine (How to shine)" "Swans"
"523" "You Fucking People Make Me Sick" "I love you (I love you)" "Swans"
"524" "You Fucking People Make Me Sick" "Young flower (Young flower)" "Swans"
"525" "You Fucking People Make Me Sick" "Now give me (Now give me)" "Swans"
"526" "You Fucking People Make Me Sick" "What is mine (What is mine)" "Swans"
"527" "Will We Survive" "One, two, three, four, five, six" "Swans"
"528" "Will We Survive" "I'll drink the moonlight from your hands" "Swans"
"529" "Will We Survive" "I'll swim an ocean filled with sorrow" "Swans"
"530" "Will We Survive" "No, lover, please don't go" "Swans"
"531" "Will We Survive" "We can crucify tomorrow" "Swans"
"532" "Will We Survive" "Let the sunlight feed the air" "Swans"
"533" "Will We Survive" "Let it fill our lungs with lies" "Swans"
"534" "Will We Survive" "We'll be memorized by shadows" "Swans"
"535" "Will We Survive" "But our loneliness will survive" "Swans"
"536" "Will We Survive" "Na, na na na, na" "Swans"
"537" "Will We Survive" "Na, na na na, na" "Swans"
"538" "Will We Survive" "Na, na na na, na" "Swans"
"539" "Will We Survive" "Will we survive?" "Swans"
"540" "Will We Survive" "Now the sugar in your soft voice" "Swans"
"541" "Will We Survive" "Makes the sweetness in your weeping" "Swans"
"542" "Will We Survive" "And the black rose that you swallowed" "Swans"
"543" "Will We Survive" "Feeds the solitude you're dreaming" "Swans"
"544" "Will We Survive" "No, I'll never taste your tears again" "Swans"
"545" "Will We Survive" "In the darkness that we're breathing in" "Swans"
"546" "Will We Survive" "Now the sun will kill the garden" "Swans"
"547" "Will We Survive" "In a universe that's bleeding" "Swans"
"548" "Will We Survive" "Na, na na na, na" "Swans"
"549" "Will We Survive" "Na, na na na, na" "Swans"
"550" "Will We Survive" "Na, na na na, na" "Swans"
"551" "Will We Survive" "Will we survive?" "Swans"
"552" "Unfortunate Lie - Inst. Version" "And where are you now" "Swans"
"553" "Unfortunate Lie - Inst. Version" "The most lethal, all-consuming lie I ever told?" "Swans"
"554" "Unfortunate Lie - Inst. Version" "And where are you now" "Swans"
"555" "Unfortunate Lie - Inst. Version" "My unfortunate, irreversible lie?" "Swans"
"556" "The World Looks Red/The World Looks Black" "Push it away" "Swans"
"557" "The World Looks Red/The World Looks Black" "The world looks red" "Swans"
"558" "The World Looks Red/The World Looks Black" "People with fish eyes" "Swans"
"559" "The World Looks Red/The World Looks Black" "The ground sucks" "Swans"
"560" "The World Looks Red/The World Looks Black" "Walk on my fingertips" "Swans"
"561" "The World Looks Red/The World Looks Black" "Displacing the fog (Silver, na na, silver)" "Swans"
"562" "The World Looks Red/The World Looks Black" "The weight of my body (Silver, na na, silver)" "Swans"
"563" "The World Looks Red/The World Looks Black" "Is too much to bear (Silver, na na, silver)" "Swans"
"564" "The World Looks Red/The World Looks Black" "The memory drains (Silver, na na, silver)" "Swans"
"565" "The World Looks Red/The World Looks Black" "The life from a dog (Silver, na na, silver, silver, silver)" "Swans"
"566" "The World Looks Red/The World Looks Black" "An ocean of insects (Silver, na na, silver)" "Swans"
"567" "The World Looks Red/The World Looks Black" "Works like a sheet (Silver, na na, silver, silver, na na)" "Swans"
"568" "The World Looks Red/The World Looks Black" "The immoveable fact (Silver, na na, silver, silver)" "Swans"
"569" "The World Looks Red/The World Looks Black" "Buries my mind  (Silver, na na, silver, silver, na na)" "Swans"
"570" "The World Looks Red/The World Looks Black" "Bury my mind (Silver, na na, silver)" "Swans"
"571" "The World Looks Red/The World Looks Black" "Bury my mind (Silver, na na)" "Swans"
"572" "The World Looks Red/The World Looks Black" "Bury my mind (Silver, na na)" "Swans"
"573" "The World Looks Red/The World Looks Black" "Bury my mind (Silver, na na, silver)" "Swans"
"574" "The World Looks Red/The World Looks Black" "In a horse-hair coat (Silver, na na, silver, silver)" "Swans"
"575" "The World Looks Red/The World Looks Black" "In a pile (Silver, na na, silver)" "Swans"
"576" "The World Looks Red/The World Looks Black" "On the floor (Silver, na na)" "Swans"
"577" "The World Looks Red/The World Looks Black" "On the floor (Silver, na na)" "Swans"
"578" "The World Looks Red/The World Looks Black" "On the floor (Silver, silver, na na, silver)" "Swans"
"579" "The World Looks Red/The World Looks Black" "Bury my mind" "Swans"
"580" "The World Looks Red/The World Looks Black" "Bury my mind (Silver, na na, silver)" "Swans"
"581" "The World Looks Red/The World Looks Black" "Mother, bury my mind, mother, bury my mind" "Swans"
"582" "The World Looks Red/The World Looks Black" "Mother, bury my mind, mother, bury my mind" "Swans"
"583" "The World Looks Red/The World Looks Black" "Mother, bury my mind, mother, bury my mind" "Swans"
"584" "The World Looks Red/The World Looks Black" "Mother, bury my mind, mother, bury my mind" "Swans"
"585" "The World Looks Red/The World Looks Black" "Mother, bury my mind, mother, bury my mind" "Swans"
"586" "The World Looks Red/The World Looks Black" "Mother, bury my mind, mother, bury my mind" "Swans"
"587" "The World Looks Red/The World Looks Black" "Bury my mind, mother bury my mind" "Swans"
"588" "The World Looks Red/The World Looks Black" "Bury my mind, mother bury my mind" "Swans"
"589" "The World Looks Red/The World Looks Black" "Mother bury my mind, mother bury my mind" "Swans"
"590" "The World Looks Red/The World Looks Black" "Mother bury my mind, bury bury my mind" "Swans"
"591" "The World Looks Red/The World Looks Black" "Bury bury my mind, bury bury my mind" "Swans"
"592" "The World Looks Red/The World Looks Black" "Bury bury my mind, bury bury my-" "Swans"
"593" "The World Looks Red/The World Looks Black" "Follow the Sleeper Man, follow the Maker Man" "Swans"
"594" "The World Looks Red/The World Looks Black" "Follow the Keeper Man, follow the Leaver Man" "Swans"
"595" "The World Looks Red/The World Looks Black" "Follow the Sleeper Man, follow the Maker Man" "Swans"
"596" "The World Looks Red/The World Looks Black" "Follow the Keeper Man, follow the Leaver Man" "Swans"
"597" "The World Looks Red/The World Looks Black" "Follow the Sleeper Man, follow the Sleeper Man" "Swans"
"598" "The World Looks Red/The World Looks Black" "Follow the Sleeper Man, follow" "Swans"
"599" "The World Looks Red/The World Looks Black" "Follow, follow, follow, follow" "Swans"
"600" "The World Looks Red/The World Looks Black" "Follow, follow, follow, follow" "Swans"
"601" "The World Looks Red/The World Looks Black" "B-b-bombs are going, b-b-bombs are going" "Swans"
"602" "The World Looks Red/The World Looks Black" "B-b-bombs are going, b-b-bombs are going" "Swans"
"603" "The World Looks Red/The World Looks Black" "B-b-bombs are going, b-b-bombs are going" "Swans"
"604" "The World Looks Red/The World Looks Black" "B-b-bombs are going, b-b-bombs are going" "Swans"
"605" "The World Looks Red/The World Looks Black" "Follow the Sleeper Man, follow the Maker Man" "Swans"
"606" "The World Looks Red/The World Looks Black" "Follow the Sleeper Man, follow the Maker Man" "Swans"
"607" "The World Looks Red/The World Looks Black" "Follow the Sleeper Man, follow the Sleeper Man" "Swans"
"608" "The World Looks Red/The World Looks Black" "B-b-bombs are going, b-b-bombs are going" "Swans"
"609" "The World Looks Red/The World Looks Black" "B-b-bombs are going, b-b-bombs are going" "Swans"
"610" "The World Looks Red/The World Looks Black" "B-b-bombs are going, b-b-bombs are going" "Swans"
"611" "The World Looks Red/The World Looks Black" "B-b-bombs are going, b-b-bombs are going" "Swans"
"612" "The World Looks Red/The World Looks Black" "Follow, follow, follow, follow" "Swans"
"613" "The World Looks Red/The World Looks Black" "Follow, follow, follow, follow" "Swans"
"614" "The World Looks Red/The World Looks Black" "Follow, follow, follow, follow" "Swans"
"615" "The World Looks Red/The World Looks Black" "Follow, follow, follow, follow" "Swans"
"616" "The World Looks Red/The World Looks Black" "Follow the Sleeper Man, follow the Maker Man" "Swans"
"617" "The World Looks Red/The World Looks Black" "Follow the Sleeper Man, follow the Maker Man" "Swans"
"618" "The World Looks Red/The World Looks Black" "Follow the Sleeper Man, follow the Maker Man" "Swans"
"619" "The World Looks Red/The World Looks Black" "Follow the Sleeper Man, follow the Sleeper Man" "Swans"
"620" "The World Looks Red/The World Looks Black" "Follow the Sleeper Man" "Swans"
"621" "The Sound of Freedom" "We're standing by a river" "Swans"
"622" "The Sound of Freedom" "In a place where nothing moves" "Swans"
"623" "The Sound of Freedom" "And the white light in the sky" "Swans"
"624" "The Sound of Freedom" "Is meaningless and cruel" "Swans"
"625" "The Sound of Freedom" "And we turn our face away" "Swans"
"626" "The Sound of Freedom" "From a cold and violent wind" "Swans"
"627" "The Sound of Freedom" "And we bow our heads down" "Swans"
"628" "The Sound of Freedom" "And we pray to the sound of freedom" "Swans"
"629" "The Sound of Freedom" "With a mirror in my mind" "Swans"
"630" "The Sound of Freedom" "And my eyes burned in the fire" "Swans"
"631" "The Sound of Freedom" "Drunk on self-deception" "Swans"
"632" "The Sound of Freedom" "And punished by desire" "Swans"
"633" "The Sound of Freedom" "Leaping directly" "Swans"
"634" "The Sound of Freedom" "Into a bright white sea" "Swans"
"635" "The Sound of Freedom" "I'll keep myself breathing" "Swans"
"636" "The Sound of Freedom" "And I'll swallow the sound of freedom" "Swans"
"637" "The Sound of Freedom" "Nobody else can see you" "Swans"
"638" "The Sound of Freedom" "Nobody knows you feel" "Swans"
"639" "The Sound of Freedom" "Go further back inside you" "Swans"
"640" "The Sound of Freedom" "Where nothing else is real" "Swans"
"641" "The Sound of Freedom" "Now throw yourself into a pool" "Swans"
"642" "The Sound of Freedom" "Of silence you can see" "Swans"
"643" "The Sound of Freedom" "And hold the mirror before your eyes" "Swans"
"644" "The Sound of Freedom" "And light the white light" "Swans"
"645" "The Sound of Freedom" "It's the sound of freedom" "Swans"
"646" "The Sound of Freedom" "Now time is just a picture" "Swans"
"647" "The Sound of Freedom" "That moves before your eyes" "Swans"
"648" "The Sound of Freedom" "And every lie that I believe" "Swans"
"649" "The Sound of Freedom" "Is falsely compromised" "Swans"
"650" "The Sound of Freedom" "And this is not a sound" "Swans"
"651" "The Sound of Freedom" "And we are not alive" "Swans"
"652" "The Sound of Freedom" "And someone else was here before" "Swans"
"653" "The Sound of Freedom" "In someone else's mind" "Swans"
"654" "The Sound of Freedom" "And the ground we walk is sacred" "Swans"
"655" "The Sound of Freedom" "And every object lives" "Swans"
"656" "The Sound of Freedom" "And every word we speak" "Swans"
"657" "The Sound of Freedom" "Will punish or forgive" "Swans"
"658" "The Sound of Freedom" "And the light inside your body" "Swans"
"659" "The Sound of Freedom" "Will shine through history" "Swans"
"660" "The Sound of Freedom" "Set fire to every prison" "Swans"
"661" "The Sound of Freedom" "Set every dead man free" "Swans"
"662" "The Sound of Freedom" "And the air we're breathing now" "Swans"
"663" "The Sound of Freedom" "We breathed a million times" "Swans"
"664" "The Sound of Freedom" "The darkest dreams we dreamed" "Swans"
"665" "The Sound of Freedom" "Were dreamed by other minds" "Swans"
"666" "The Sound of Freedom" "So take us to the water" "Swans"
"667" "The Sound of Freedom" "And take us to the sound" "Swans"
"668" "The Sound of Freedom" "And wash my soul away" "Swans"
"669" "The Sound of Freedom" "Where it never can be found" "Swans"
"670" "The Sound of Freedom" "And the white light that surrounds us" "Swans"
"671" "The Sound of Freedom" "Is the sound of freedom pounding" "Swans"
"672" "The Sound of Freedom" "And the ground that opens up" "Swans"
"673" "The Sound of Freedom" "It spits the fire from freedom's mouth" "Swans"
"674" "The Sound of Freedom" "And the concrete, glass and steel" "Swans"
"675" "The Sound of Freedom" "Break with a freedom you can feel" "Swans"
"676" "The Sound of Freedom" "And the wind that blows through Heaven" "Swans"
"677" "The Sound of Freedom" "It screams the sound of freedom" "Swans"
"678" "The Sound of Freedom" "And the violence that destroys" "Swans"
"679" "The Sound of Freedom" "Is the birth of freedom singing" "Swans"
"680" "The Sound of Freedom" "And the lovers in the field" "Swans"
"681" "The Sound of Freedom" "They make the sound of freedom bleeding" "Swans"
"682" "The Sound of Freedom" "And the pain that eats my mind" "Swans"
"683" "The Sound of Freedom" "Is the shout of freedom's life" "Swans"
"684" "The Sound of Freedom" "And the fire that burns this city" "Swans"
"685" "The Sound of Freedom" "Is the white light in freedom's eye" "Swans"
